تَطْلُبَ,taṭluba
تَطْلُبْ,taṭlub
تُطْلَبُ,tuṭlabu
تُطْلَبَ,tuṭlaba
تُطْلَبْ,tuṭlab
أَقْرَب,ʾaqrab
أَقْرَبُ,ʾaqrabu
أَقْرَبَ,ʾaqraba
أَقْرَبْ,ʾaqrab
أَقْرُبُ,ʾaqrubu
أَقْرُبَ,ʾaqruba
أَقْرُبْ,ʾaqrub
أُقْرَبُ,ʾuqrabu
أُقْرَبَ,ʾuqraba
أُقْرَبْ,ʾuqrab
أُقَرِّبُ,ʾuqarribu
أُقَرِّبَ,ʾuqarriba
أُقَرِّبْ,ʾuqarrib
أُقَرَّبُ,ʾuqarrabu
أُقَرَّبَ,ʾuqarraba
أُقَرَّبْ,ʾuqarrab
نَادِي,nādī
نَادِي,nādī
خَطِير,ḵaṭīr
طُول,ṭūl
طَوْل,ṭawl
طَوْل,ṭawl
طُول,ṭawl
طُوَل,ṭawl
طِوَل,ṭawl
قَرَأْتُ,qaraʾtu
قَرَأْتَ,qaraʾta
قَرَأْتِ,qaraʾti
قَرَأَتْ,qaraʾat
عُطْلَة,ʿuṭla
فِيل,fīl
يَد,yad
أَتَوَقَّعُ,ʾatawaqqaʿu
أَتَوَقَّعَ,ʾatawaqqaʿa
أَتَوَقَّعْ,ʾatawaqqaʿ
أُتَوَقَّعُ,ʾutawaqqaʿu
أُتَوَقَّعَ,ʾutawaqqaʿa
أُتَوَقَّعْ,ʾutawaqqaʿ
مَجَال,majāl
بَاب,bāb
شَابّ,šābb
قَامُوا,qāmū
تَوَقَّفُوا,tawaqqafū
أَوْلَاد,ʾawlād
عُمْي,ʿumy
عُمِّي,ʿummī
عَمِّي,ʿammī
عُمِّيَ,ʿummiya
تَرَيْنَ,tarayna
تُرَيْنَ,turayna
تَرِينُ,tarīnu
تَرِينَ,tarīna
تُرِينَ,turīna
تُرَيْنَ,turayna
قَائِد,qāʾid
شَكّ,šakk
تَنْتَظِرُ,tantaẓiru
تَنْتَظِرَ,tantaẓira
تَنْتَظِرْ,tantaẓir
مَوْضُوع,mawḍūʿ
مَوْضُوع,mawḍūʿ
مَحْظُوظ,maḥẓūẓ
أَقْوَى,ʾaqwā
أَقْوَى,ʾaqwā
ثَمَانِيَة,ṯamāniya
ثَمَانِيَة,ṯamāniya
تَقْرِير,taqrīr
تَوَقَّفْتُ,tawaqqaftu
تَوَقَّفْتَ,tawaqqafta
تَوَقَّفْتِ,tawaqqafti
تَوَقَّفَتْ,tawaqqafat
مُدِير,mudīr
مُدِير,mudīr
يَفْعَلُونَ,yafʿalūna
يُفْعَلُونَ,yufʿalūna
يُفَعِّلُونَ,yufaʿʿilūna
يُفَعَّلُونَ,yufaʿʿalūna
قَدِيم,qadīm
وَالِد,wālid
أَقْدَم,ʾaqdam
أَقْدَمُ,ʾaqdamu
أَقْدَمَ,ʾaqdama
أَقْدَمْ,ʾaqdam
أَقْدُمُ,ʾaqdumu
أَقْدُمَ,ʾaqduma
أَقْدُمْ,ʾaqdum
أُقْدَمُ,ʾuqdamu
أُقْدَمَ,ʾuqdama
أُقْدَمْ,ʾuqdam
أُقَدِّمُ,ʾuqaddimu
أُقَدِّمَ,ʾuqaddima
أُقَدِّمْ,ʾuqaddim
أُقَدَّمُ,ʾuqaddamu
أُقَدَّمَ,ʾuqaddama
أُقَدَّمْ,ʾuqaddam
خَرْج,ḵarj
خُرْج,ḵurj
تَذْهَبِي,taḏhabī
تُذَهِّبِي,tuḏahhibī
تُذَهَّبِي,tuḏahhabī
تُذْهِبِي,tuḏhibī
تُذْهَبِي,tuḏhabī
سِوَاء,siwāʾ
سَوَاء,sawāʾ
وَقَعْتُ,waqaʿtu
وَقَعْتَ,waqaʿta
وَقَعْتِ,waqaʿti
وَقَعَتْ,waqaʿat
وَقَّعْتُ,waqqaʿtu
وُقِّعْتُ,wuqqiʿtu
وَقَّعْتَ,waqqaʿta
وُقِّعْتَ,wuqqiʿta
وَقَّعْتِ,waqqaʿti
وُقِّعْتِ,wuqqiʿti
وَقَّعَتْ,waqqaʿat
وُقِّعَتْ,wuqqiʿat
سَبِيل,sabīl
قَلِيلَة,qalīla
سَوِيَّة,sawiyya
إِمَّا,ʾimmā
إِمَّا,ʾimmā
غاضِب,ḡāḍib
قِيمَة,qīma
تَأْكِيد,taʾkīd
ذِكْر,ḏikr
ذَكَر,ḏakar
ذَكَر,ḏakar
أَسْئِلَة,ʾasʾila
شَدِيد,šadīd
مَحَلّ,maḥall
مَحْل,maḥl
مُحْل,muḥl
مَحَطَّة,maḥaṭṭa
آن,ʾān
حَادِث,ḥādiṯ
نَيْل,nayl
نِيل,nīl
فَتْح,fatḥ
فَتْح,fatḥ
تَقْصِدِينَ,taqṣidīna
تَقْصُدِينَ,taqṣudīna
تُقْصَدِينَ,tuqṣadīna
فِلْم,film
عَلَامَة,ʿalāma
عَلَّامة,ʿallāma
عَلَّامة,ʿallāma
تَسْتَخْدِمُ,tastaḵdimu
تَسْتَخْدِمَ,tastaḵdima
تَسْتَخْدِمْ,tastaḵdim
تُسْتَخْدَمُ,tustaḵdamu
تُسْتَخْدَمَ,tustaḵdama
تُسْتَخْدَمْ,tustaḵdam
قَهْوَة,qahwa
مَجْلِس,majlis
مُفَاجَأَة,mufājaʾa
اُولُ,ūlu
صَعْبَة,ṣaʿba
تَسْتَحِقُّ,tastaḥiqqu
تَسْتَحِقَّ,tastaḥiqqa
تَسْتَحِقِّ,tastaḥiqqi
تُسْتَحَقُّ,tustaḥaqqu
تُسْتَحَقَّ,tustaḥaqqa
تُسْتَحَقِّ,tustaḥaqqi
يَقُومُونَ,yaqūmūna
يُقَوِّمُونَ,yuqawwimūna
يُقَوَّمُونَ,yuqawwamūna
تَحْدِيد,taḥdīd
خَطْوَة,ḵaṭwa
خُطْوَة,ḵuṭwa
حَرَكَة,ḥaraka
مُكَالَمَة,mukālama
فَانٍ,fānin
مُقَابَلَة,muqābala
حَيَّ,ḥayya
حَيّ,ḥayy
حَيّ,ḥayy
حَيّ,ḥayy
حِيّ,ḥayy
حَيّ,ḥayy
حَيِّ,ḥayyi
آتِي,ʾātī
آتِي,ʾātī
آتِيَ,ʾātiya
آتِي,ʾātī
آتِي,ʾātī
كَتْب,katb
كُتُب,kutub
كِتٰب,kitāb
مَضَتْ,maḍat
قَصِيرَة,qaṣīra
قَصِيرَة,qaṣīra
آلَة,ʾāla
تَحْتَاجِينَ,taḥtājīna
تُحْتَاجِينَ,tuḥtājīna
تَرْتَدِّي,tartaddī
تُرْتَدَيْ,turtaday
تَرْتَدِي,tartadī
تَرْتَدِيَ,tartadiya
حَقِيبَة,ḥaqība
قِفْ,qif
قُفّ,quff
إِشَارَة,ʾišāra
الْجَزِيرَة,al-jazīra
الْجَزِيرَة,al-jazīra
أَكْل,ʾakl
أُكُل,ʾukul
أُكْل,ʾukul
تَدْفَعُ,tadfaʿu
تَدْفَعَ,tadfaʿa
تَدْفَعْ,tadfaʿ
تُدْفَعُ,tudfaʿu
تُدْفَعَ,tudfaʿa
تُدْفَعْ,tudfaʿ
زَالَتْ,zālat
جَدْي,jady
جِدِّي,jiddī
جِدِي,jidī
جُدِي,judī
مَرّ,marr
مَرّ,marr
مُرّ,murr
مُرّ,murr
مُرّ,murr
مُرْ,mur
ذَكِيّ,ḏakiyy
مَاء,māʾ
أَمُوتُ,ʾamūtu
أَمُوتَ,ʾamūta
أُمَوِّتُ,ʾumawwitu
أُمَوِّتَ,ʾumawwita
أُمَوِّتْ,ʾumawwit
أُمَوَّتُ,ʾumawwatu
أُمَوَّتَ,ʾumawwata
أُمَوَّتْ,ʾumawwat
قَدْر,qadr
قَدَر,qadar
قِدْر,qidr
قَدِيمَة,qadīma
مَوْقِف,mawqif
أَتَكَلَّمُ,ʾatakallamu
أَتَكَلَّمَ,ʾatakallama
أَتَكَلَّمْ,ʾatakallam
أُتَكَلَّمُ,ʾutakallamu
أُتَكَلَّمَ,ʾutakallama
أُتَكَلَّمْ,ʾutakallam
يَدْخُلُ,yadḵulu
يَدْخُلَ,yadḵula
يَدْخُلْ,yadḵul
يُدْخَلُ,yudḵalu
يُدْخَلَ,yudḵala
يُدْخَلْ,yudḵal
يُدَخِّلُ,yudaḵḵilu
يُدَخِّلَ,yudaḵḵila
يُدَخِّلْ,yudaḵḵil
يُدَخَّلُ,yudaḵḵalu
يُدَخَّلَ,yudaḵḵala
يُدَخَّلْ,yudaḵḵal
يُدْخِلُ,yudḵilu
يُدْخِلَ,yudḵila
يُدْخِلْ,yudḵil
يُدْخَلُ,yudḵalu
يُدْخَلَ,yudḵala
يُدْخَلْ,yudḵal
اِتِّصَال,ittiṣāl
تَفَقُّد,tafaqqud
تَفْقِدُ,tafqidu
تَفْقِدَ,tafqida
تَفْقِدْ,tafqid
تُفْقَدُ,tufqadu
تُفْقَدَ,tufqada
تُفْقَدْ,tufqad
رَ,ra
أَغْلَقُ,ʾaḡlaqu
أَغْلَقَ,ʾaḡlaqa
أَغْلَقْ,ʾaḡlaq
أَغْلِقُ,ʾaḡliqu
أَغْلِقَ,ʾaḡliqa
أَغْلِقْ,ʾaḡliq
أَغْلُقُ,ʾaḡluqu
أَغْلُقَ,ʾaḡluqa
أَغْلُقْ,ʾaḡluq
أُغْلَقُ,ʾuḡlaqu
أُغْلَقَ,ʾuḡlaqa
أُغْلَقْ,ʾuḡlaq
مُـ,mu-
مَطْعَم,maṭʿam
مُدَّة,mudda
مَدَّة,madda
مُدَّةَ,muddata
تَقْتُلُ,taqtulu
تَقْتُلَ,taqtula
تَقْتُلْ,taqtul
تُقْتَلُ,tuqtalu
تُقْتَلَ,tuqtala
تُقْتَلْ,tuqtal
تُقَتِّلُ,tuqattilu
تُقَتِّلَ,tuqattila
تُقَتِّلْ,tuqattil
تُقَتَّلُ,tuqattalu
تُقَتَّلَ,tuqattala
تُقَتَّلْ,tuqattal
يَحْمِلُ,yaḥmilu
يَحْمِلَ,yaḥmila
يَحْمِلْ,yaḥmil
يُحْمَلُ,yuḥmalu
يُحْمَلَ,yuḥmala
يُحْمَلْ,yuḥmal
يُحَمِّلُ,yuḥammilu
يُحَمِّلَ,yuḥammila
يُحَمِّلْ,yuḥammil
يُحَمَّلُ,yuḥammalu
يُحَمَّلَ,yuḥammala
يُحَمَّلْ,yuḥammal
يُحْمِلُ,yuḥmilu
يُحْمِلَ,yuḥmila
يُحْمِلْ,yuḥmil
يُحْمَلُ,yuḥmalu
يُحْمَلَ,yuḥmala
يُحْمَلْ,yuḥmal
قَضَيْتُ,qaḍaytu
قُضِيتُ,quḍītu
قَضَيْتَ,qaḍayta
قُضِيتَ,quḍīta
قَضَيْتِ,qaḍayti
قُضِيتِ,quḍīti
قُضِيَتْ,quḍiyat
سَفِينَة,safīna
عُضْو,ʿuḍw
عِضْو,ʿuḍw
بَارِد,bārid
مُسْتَوًى,mustawan
أُغْنِيَّة,ʾuḡniyya
أُغْنِيَة,ʾuḡniya
بَطَل,baṭal
بَطَل,baṭal
بُطْل,buṭl
بُطُل,buṭul
أَضَعُ,ʾaḍaʿu
أَضَعَ,ʾaḍaʿa
أَضَعْ,ʾaḍaʿ
أُضِعْ,ʾuḍiʿ
أُضَعْ,ʾuḍaʿ
أَضِعْ,ʾaḍiʿ
بَسِيطَة,basīṭa
أَطْوَل,ʾaṭwal
أَطُولُ,ʾaṭūlu
أَطُولَ,ʾaṭūla
أُطَوِّلُ,ʾuṭawwilu
أُطَوِّلَ,ʾuṭawwila
أُطَوِّلْ,ʾuṭawwil
أُطَوَّلُ,ʾuṭawwalu
أُطَوَّلَ,ʾuṭawwala
أُطَوَّلْ,ʾuṭawwal
رُوح,rūḥ
رَوْح,rawḥ
فَعَلْنَا,faʿalnā
فُعِلْنَا,fuʿilnā
فَعَّلْنَا,faʿʿalnā
فُعِّلْنَا,fuʿʿilnā
أَمْزَحُ,ʾamzaḥu
أَمْزَحَ,ʾamzaḥa
أَمْزَحْ,ʾamzaḥ
نَقُولُ,naqūlu
نَقُولَ,naqūla
أَخْبَرْتُ,ʾaḵbartu
أُخْبِرْتُ,ʾuḵbirtu
أَخْبَرْتَ,ʾaḵbarta
أُخْبِرْتَ,ʾuḵbirta
أَخْبَرْتِ,ʾaḵbarti
أُخْبِرْتِ,ʾuḵbirti
أَخْبَرَتْ,ʾaḵbarat
أُخْبِرَتْ,ʾuḵbirat
أَنَّى,ʾannā
مَتْن,matn
مَتْن,matn
مُتُّنَّ,muttunna
مُتْنَ,mutna
سَرِيع,sarīʿ
قَابَلْتُ,qābaltu
قَابَلْتَ,qābalta
قَابَلْتِ,qābalti
قَابَلَتْ,qābalat
كَذَبْتُ,kaḏabtu
كُذِبْتُ,kuḏibtu
كَذَبْتَ,kaḏabta
كُذِبْتَ,kuḏibta
كَذَبْتِ,kaḏabti
كُذِبْتِ,kuḏibti
كَذَبَتْ,kaḏabat
كُذِبَتْ,kuḏibat
عَقْد,ʿaqd
عَقْد,ʿaqd
عَقَد,ʿaqad
عِقْد,ʿiqd
اِسْم,ism
اُسْمُ,usmu
تَأَكُّل,taʾakkul
تَأْكُلُ,taʾkulu
تَأْكُلَ,taʾkula
تَأْكُلْ,taʾkul
نَكُنْ,nakun
نِكْنَ,nikna
اُحْصُلْ,uḥṣul
لَعْب,laʿb
لِعْب,laʿb
لَعِب,laʿb
لُعَب,luʿab
لُعْب,luʿb
لِعْب,liʿb
لَعِب,laʿib
لَعِب,laʿib
لَعْب,laʿb
شَاهِد,šāhid
شَاهِد,šāhid
شَاهِد,šāhid
أَنْحَاء,ʾanḥāʾ
اِفْتَحْ,iftaḥ
مَتْجَر,matjar
جُثَّة,juṯṯa
اِنْتَهَيْتُ,intahaytu
اِنْتَهَيْتَ,intahayta
اِنْتَهَيْتِ,intahayti
تُرِيدُونَ,turīdūna
يُعْنَى,yuʿnā
تَسْمَحُ,tasmaḥu
تَسْمَحَ,tasmaḥa
تَسْمَحْ,tasmaḥ
تَسْمُحُ,tasmuḥu
تَسْمُحَ,tasmuḥa
تَسْمُحْ,tasmuḥ
تُسَمِّحُ,tusammiḥu
تُسَمِّحَ,tusammiḥa
تُسَمِّحْ,tusammiḥ
تُسَمَّحُ,tusammaḥu
تُسَمَّحَ,tusammaḥa
تُسَمَّحْ,tusammaḥ
مَصْدَر,maṣdar
أَتْرُكُ,ʾatruku
أَتْرُكَ,ʾatruka
أَتْرُكْ,ʾatruk
أُتْرَكُ,ʾutraku
أُتْرَكَ,ʾutraka
أُتْرَكْ,ʾutrak
مُمْتِع,mumtiʿ
تَعْرِفُونَ,taʿrifūna
تُعْرَفُونَ,tuʿrafūna
تُعَرِّفُونَ,tuʿarrifūna
تُعَرَّفُونَ,tuʿarrafūna
كَلَام,kalām
كِلَام,kilām
فَظِيع,faẓīʿ
كِفَايَة,kifāya
مَرَض,maraḍ
الْقَاعِدَة,al-qāʿida
الْقَاعِدَة,al-qāʿida
دَمّ,damm
دَم,dam
دِمّ,dimm
دُمْ,dum
مَسْرَح,masraḥ
مُسَرِّح,musarriḥ
مُسَرَّح,musarraḥ
نَأْخُذُ,naʾḵuḏu
نَأْخُذَ,naʾḵuḏa
نَأْخُذْ,naʾḵuḏ
تَتْرُكُ,tatruku
تَتْرُكَ,tatruka
تَتْرُكْ,tatruk
تُتْرَكُ,tutraku
تُتْرَكَ,tutraka
تُتْرَكْ,tutrak
فَائِدَة,fāʾida
تَعِنِّينَ,taʿinnīna
تَعُنِّينَ,taʿunnīna
تَعْنِينَ,taʿnīna
تُعْنَيْنَ,tuʿnayna
اِعْمَلْ,iʿmal
قَاعِدَة,qāʿida
بَعِيدَة,baʿīda
السَّبْت,as-sabt
قُولِي,qūlī
اُحْضُرْ,uḥḍur
جَعَلْتُ,jaʿaltu
جُعِلْتُ,juʿiltu
جَعَلْتَ,jaʿalta
جُعِلْتَ,juʿilta
جَعَلْتِ,jaʿalti
جُعِلْتِ,juʿilti
جَعَلَتْ,jaʿalat
جُعِلَتْ,juʿilat
يَتَوَقَّفُ,yatawaqqafu
يَتَوَقَّفَ,yatawaqqafa
يَتَوَقَّفْ,yatawaqqaf
يُتَوَقَّفُ,yutawaqqafu
يُتَوَقَّفَ,yutawaqqafa
يُتَوَقَّفْ,yutawaqqaf
اِفْهَمْ,ifham
أَتَسَاءَلُ,ʾatasāʾalu
أَتَسَاءَلَ,ʾatasāʾala
أَتَسَاءَلْ,ʾatasāʾal
كَانَا,kānā
عَادَتْ,ʿādat
اُدْخُلْ,udḵul
شُهُور,šuhūr
تَسْأَلُ,tasʾalu
تَسْأَلَ,tasʾala
تَسْأَلْ,tasʾal
تُسْأَلُ,tusʾalu
تُسْأَلَ,tusʾala
تُسْأَلْ,tusʾal
جَامِعَة,jāmiʿa
جَامِعَة,jāmiʿa
يَنْجَحُ,yanjaḥu
يَنْجَحَ,yanjaḥa
يَنْجَحْ,yanjaḥ
يُنْجَحُ,yunjaḥu
يُنْجَحَ,yunjaḥa
يُنْجَحْ,yunjaḥ
إِيَّاهُ,ʾiyyāhu
سَوْء,sawʾ
سُوء,sūʾ
تَصْدُقُ,taṣduqu
تَصْدُقَ,taṣduqa
تَصْدُقْ,taṣduq
تُصْدَقُ,tuṣdaqu
تُصْدَقَ,tuṣdaqa
تُصْدَقْ,tuṣdaq
تُصَدِّقُ,tuṣaddiqu
تُصَدِّقَ,tuṣaddiqa
تُصَدِّقْ,tuṣaddiq
تُصَدَّقُ,tuṣaddaqu
تُصَدَّقَ,tuṣaddaqa
تُصَدَّقْ,tuṣaddaq
يَدْفَعُ,yadfaʿu
يَدْفَعَ,yadfaʿa
يَدْفَعْ,yadfaʿ
يُدْفَعُ,yudfaʿu
يُدْفَعَ,yudfaʿa
يُدْفَعْ,yudfaʿ
تَجْرِبَة,tajriba
مَرِيضَة,marīḍa
تُفَضِّلِي,tufaḍḍilī
تُفَضَّلِي,tufaḍḍalī
نَعْتَقِدُ,naʿtaqidu
نَعْتَقِدَ,naʿtaqida
نَعْتَقِدْ,naʿtaqid
نُعْتَقَدُ,nuʿtaqadu
نُعْتَقَدَ,nuʿtaqada
نُعْتَقَدْ,nuʿtaqad
اَلْجُمُعَة,al-jumuʿa
اَلْجُمْعَة,al-jumuʿa
اَلْجُمَعَة,al-jumuʿa
نَنْتَظِرُ,nantaẓiru
نَنْتَظِرَ,nantaẓira
نَنْتَظِرْ,nantaẓir
نَقُلْ,naqul
نُقَلْ,nuqal
نَقْلُ,naqlu
نُقْلَ,nuqla
غَبِيَّة,ḡabiyya
غَبِيَّة,ḡabiyya
يَسْمَحُ,yasmaḥu
يَسْمَحَ,yasmaḥa
يَسْمَحْ,yasmaḥ
يَسْمُحُ,yasmuḥu
يَسْمُحَ,yasmuḥa
يَسْمُحْ,yasmuḥ
يُسْمَحُ,yusmaḥu
يُسْمَحَ,yusmaḥa
يُسْمَحْ,yusmaḥ
يُسَمِّحُ,yusammiḥu
يُسَمِّحَ,yusammiḥa
يُسَمِّحْ,yusammiḥ
يُسَمَّحُ,yusammaḥu
يُسَمَّحَ,yusammaḥa
يُسَمَّحْ,yusammaḥ
حَادِثَة,ḥādiṯa
سَابِق,sābiq
بَقِيتُ,baqītu
بَقِيتَ,baqīta
بَقِيتِ,baqīti
بَقِيَتْ,baqiyat
قَادِرَة,qādira
أَبْعَد,ʾabʿad
أَبْعَدُ,ʾabʿadu
أَبْعَدَ,ʾabʿada
أَبْعَدْ,ʾabʿad
أَبْعُدُ,ʾabʿudu
أَبْعُدَ,ʾabʿuda
أَبْعُدْ,ʾabʿud
ضَرْبَة,ḍarba
وَسِيلَة,wasīla
ضِمْن,ḍimn
ضِمْنَ,ḍimna
وَقْع,waqʿ
إِنْقَاذ,ʾinqāḏ
حَالًا,ḥālan
كَلِمَات,kalimāt
أَدْنَى,ʾadnā
أَثَر,ʾaṯar
أَثُرْ,ʾaṯur
أُثِرْ,ʾuṯir
أُثَرْ,ʾuṯar
أَثِرْ,ʾaṯir
تَحِبِّينَ,taḥibbīna
تُحَبِّينَ,tuḥabbīna
تُحِبِّينَ,tuḥibbīna
تُحَبِّينَ,tuḥabbīna
تَبْقَيْ,tabqay
لَوْحَة,lawḥa
تَكُونِينَ,takūnīna
تُكَوِّنِينَ,tukawwinīna
تُكَوَّنِينَ,tukawwanīna
أُحِبُّكَ,ʾuḥibbuka
أُحِبُّكِ,ʾuḥibbuki
وَحِيدَة,waḥīda
مِفْتَاح,miftāḥ
تُجَاهَ,tujāha
تِجَاهَ,tujāha
يَسْبِقُ,yasbiqu
يَسْبِقَ,yasbiqa
يَسْبِقْ,yasbiq
يَسْبُقُ,yasbuqu
يَسْبُقَ,yasbuqa
يَسْبُقْ,yasbuq
يُسْبَقُ,yusbaqu
يُسْبَقَ,yusbaqa
يُسْبَقْ,yusbaq
غَايَة,ḡāya
آدَم,ʾādam
آدَم,ʾādam
آدَم,ʾādam
بَيْع,bayʿ
بِيعَ,bīʿa
كَافِيَة,kāfiya
ضَوْء,ḍawʾ
أُنَاس,ʾunās
حَظّ,ḥaẓẓ
عَالِيَة,ʿāliya
شَاحِنَة,šāḥina
عُنْوَان,ʿunwān
عِنْوَان,ʿunwān
حُلْم,ḥulm
حُلُم,ḥulm
حُلُم,ḥulum
حِلْم,ḥilm
حَلَم,ḥalam
أَصْل,ʾaṣl
أَصْلِ,ʾaṣli
أُصْلَ,ʾuṣla
أَصِلُ,ʾaṣilu
أَصِلَ,ʾaṣila
أَصِلْ,ʾaṣil
أُصَلِّ,ʾuṣalli
أُصَلَّ,ʾuṣalla
أُصْلِ,ʾuṣli
أُصْلَ,ʾuṣla
أَصْلِ,ʾaṣli
أَحْيَانًا,ʾaḥyānan
نُسْخَة,nusḵa
اِبْحَثْ,ibḥaṯ
عُمُر,ʿumur
عُمْر,ʿumur
عَمْر,ʿamr
عُمَر,ʿumar
عُمَر,ʿumar
قَرَار,qarār
عُرْف,ʿurf
عَرْف,ʿarf
مُحَامِي,muḥāmī
أَرْض,ʾarḍ
أَرْضَ,ʾarḍa
أُرْضَ,ʾurḍa
أُرْضِ,ʾurḍi
أُرْضَ,ʾurḍa
أَرْضِ,ʾarḍi
يَرْغَبُ,yarḡabu
يَرْغَبَ,yarḡaba
يَرْغَبْ,yarḡab
يُرْغَبُ,yurḡabu
يُرْغَبَ,yurḡaba
يُرْغَبْ,yurḡab
وِكَالَة,wikāla
ضَابِط,ḍābiṭ
أَرْسَلْتُ,ʾarsaltu
أُرْسِلْتُ,ʾursiltu
أَرْسَلْتَ,ʾarsalta
أُرْسِلْتَ,ʾursilta
أَرْسَلْتِ,ʾarsalti
أُرْسِلْتِ,ʾursilti
أَرْسَلَتْ,ʾarsalat
أُرْسِلَتْ,ʾursilat
يَتَكَلَّمُ,yatakallamu
يَتَكَلَّمَ,yatakallama
يَتَكَلَّمْ,yatakallam
يُتَكَلَّمُ,yutakallamu
يُتَكَلَّمَ,yutakallama
يُتَكَلَّمْ,yutakallam
ضَغْط,ḍaḡṭ
تَرَيْ,taray
تُرَيْ,turay
تِرِي,tirī
تُرَيْ,turay
تُرِي,turī
تُرِيَ,turiya
نَعِيشُ,naʿīšu
نَعِيشَ,naʿīša
ضَرْب,ḍarb
ضَرْب,ḍarb
ضَرَب,ḍarab
اِصْبَحْ,iṣbaḥ
اُصْبُحْ,uṣbuḥ
رَحْل,raḥl
مَامَا,māmā
أَجْلِسُ,ʾajlisu
أَجْلِسَ,ʾajlisa
أَجْلِسْ,ʾajlis
وِجْهَة,wijha
وُجْهَة,wijha
مُدْهِش,mudhiš
مُدْهَش,mudhaš
تَخَبُّر,taḵabbur
تَخْبُرُ,taḵburu
تَخْبُرَ,taḵbura
تَخْبُرْ,taḵbur
تُخْبَرُ,tuḵbaru
تُخْبَرَ,tuḵbara
تُخْبَرْ,tuḵbar
تُخَبِّرُ,tuḵabbiru
تُخَبِّرَ,tuḵabbira
تُخَبِّرْ,tuḵabbir
تُخَبَّرُ,tuḵabbaru
تُخَبَّرَ,tuḵabbara
تُخَبَّرْ,tuḵabbar
تُخْبِرُ,tuḵbiru
تُخْبِرَ,tuḵbira
تُخْبِرْ,tuḵbir
تُخْبَرُ,tuḵbaru
تُخْبَرَ,tuḵbara
تُخْبَرْ,tuḵbar
يَسْتَخْدِمُ,yastaḵdimu
يَسْتَخْدِمَ,yastaḵdima
يَسْتَخْدِمْ,yastaḵdim
يُسْتَخْدَمُ,yustaḵdamu
يُسْتَخْدَمَ,yustaḵdama
يُسْتَخْدَمْ,yustaḵdam
أَرْجُو,ʾarjū
أَرْجُوَ,ʾarjuwa
أَسْوَد,ʾaswad
أَسْوَد,ʾaswad
أُسُود,ʾusūd
أَسْوَد,ʾaswad
هَرَب,harab
قِيَادَة,qiyāda
يَرْتَدِي,yartadī
يَرْتَدِيَ,yartadiya
جِيَف,jiyaf
وَلِّدِي,wallidī
عَمِلْنَا,ʿamilnā
عُمِلْنَا,ʿumilnā
عَمَّلْنَا,ʿammalnā
عُمِّلْنَا,ʿummilnā
أَهَمِّيَّة,ʾahammiyya
مُسَدَّس,musaddas
يَعْتَقِدُونَ,yaʿtaqidūna
يُعْتَقَدُونَ,yuʿtaqadūna
تَذْهَبِينَ,taḏhabīna
تُذَهِّبِينَ,tuḏahhibīna
تُذَهَّبِينَ,tuḏahhabīna
تُذْهِبِينَ,tuḏhibīna
تُذْهَبِينَ,tuḏhabīna
سَقَطٌ,saqaṭun
أَذْكُرُ,ʾaḏkuru
أَذْكُرَ,ʾaḏkura
أَذْكُرْ,ʾaḏkur
أُذْكَرُ,ʾuḏkaru
أُذْكَرَ,ʾuḏkara
أُذْكَرْ,ʾuḏkar
أُذَكِّرُ,ʾuḏakkiru
أُذَكِّرَ,ʾuḏakkira
أُذَكِّرْ,ʾuḏakkir
أُذَكَّرُ,ʾuḏakkaru
أُذَكَّرَ,ʾuḏakkara
أُذَكَّرْ,ʾuḏakkar
أَذَّكِرُ,ʾaḏḏakiru
أَذَّكِرَ,ʾaḏḏakira
أَذَّكِرْ,ʾaḏḏakir
أُذَّكَرُ,ʾuḏḏakaru
أُذَّكَرَ,ʾuḏḏakara
أُذَّكَرْ,ʾuḏḏakar
رُوس,rūs
رُوس,rūs
بَدَلًا,badalan
نَمْلِكُ,namliku
نَمْلِكَ,namlika
نَمْلِكْ,namlik
نُمْلَكُ,numlaku
نُمْلَكَ,numlaka
نُمْلَكْ,numlak
نُمَلِّكُ,numalliku
نُمَلِّكَ,numallika
نُمَلِّكْ,numallik
نُمَلَّكُ,numallaku
نُمَلَّكَ,numallaka
نُمَلَّكْ,numallak
يَظُنُّ,yaẓunnu
يَظُنَّ,yaẓunna
يَظُنِّ,yaẓunni
يُظَنُّ,yuẓannu
يُظَنَّ,yuẓanna
يُظَنِّ,yuẓanni
اِبْقَيْ,ibqay
قُنْبُلَة,qunbula
كَالِيفُورْنِيَا,kālīfūrniyā
كَتَبْتُ,katabtu
كُتِبْتُ,kutibtu
كَتَبْتَ,katabta
كُتِبْتَ,kutibta
كَتَبْتِ,katabti
كُتِبْتِ,kutibti
كَتَبَتْ,katabat
كُتِبَتْ,kutibat
كَتَّبْتُ,kattabtu
كُتِّبْتُ,kuttibtu
كَتَّبْتَ,kattabta
كُتِّبْتَ,kuttibta
كَتَّبْتِ,kattabti
كُتِّبْتِ,kuttibti
كَتَّبَتْ,kattabat
كُتِّبَتْ,kuttibat
مُمَارَسَة,mumārasa
أَتَتْ,ʾatat
فَحْص,faḥṣ
قُرْب,qurb
قُرْبَ,qurba
يَسْتَطِيعُونَ,yastaṭīʿūna
يُسَاعِدُ,yusāʿidu
يُسَاعِدَ,yusāʿida
يُسَاعِدْ,yusāʿid
يُسَاعَدُ,yusāʿadu
يُسَاعَدَ,yusāʿada
يُسَاعَدْ,yusāʿad
